RefId,IsBadBuy,VehicleAge,PriceDifferential,UsageIntensity,IsManual
52390,0,4.00,201.00,22649.50,0.00
52391,0,6.00,472.00,14689.17,0.00
52392,0,5.00,353.00,14572.40,0.00
52393,0,8.00,-253.00,12865.50,1.00
52394,0,8.00,1003.00,11219.50,0.00
52395,1,9.00,436.00,9267.33,0.00
52396,0,3.00,-543.00,26730.33,0.00
52397,0,8.00,-21.00,13707.75,0.00
52398,0,5.00,-166.00,10809.60,0.00
52399,1,5.00,445.00,15341.40,1.00
52400,1,4.00,-241.00,25982.25,0.00
52401,0,9.00,-52.00,9354.78,0.00
52402,1,6.00,-430.00,15749.83,0.00
52403,1,7.00,-122.00,14397.00,0.00
52404,1,9.00,-287.00,8540.11,0.00
52405,1,5.00,-169.00,15151.40,1.00
52406,0,4.00,-661.00,20990.50,0.00
52407,0,5.00,526.00,10966.20,0.00
52408,0,3.00,1856.00,23659.33,0.00
52409,1,4.00,-406.00,19457.50,0.00
52410,0,5.00,-474.00,12978.40,0.00
52411,0,6.00,-273.00,12083.83,0.00
52412,0,2.00,50.00,12294.50,0.00
52413,0,3.00,-739.00,24067.33,0.00
52414,0,4.00,-1248.00,23669.00,0.00
52415,0,3.00,-398.00,26468.33,0.00
52416,0,5.00,-337.00,16891.80,0.00
52417,0,5.00,-300.00,11370.20,0.00
52418,0,4.00,2922.00,15242.25,0.00
52419,0,5.00,85.00,14239.00,0.00
52420,0,4.00,140.00,20120.00,0.00
52421,0,2.00,-1067.00,14538.50,0.00
52422,0,4.00,-286.00,21472.75,0.00
52423,0,6.00,-695.00,13197.50,0.00
52424,0,4.00,-156.00,17692.25,0.00
52425,0,6.00,0.00,12332.67,0.00
52426,0,5.00,-230.00,16013.80,0.00
52427,1,4.00,0.00,21362.50,0.00
52428,0,3.00,-2054.00,22336.33,0.00
52429,1,5.00,-1084.00,13303.20,0.00
52430,1,6.00,-261.00,12585.33,0.00
52431,0,6.00,-8282.00,13442.67,0.00
52432,0,3.00,-611.00,12982.67,0.00
52433,0,4.00,184.00,19755.25,0.00
52434,0,7.00,68.00,12639.29,0.00
52435,0,5.00,240.00,11081.00,0.00
52436,1,6.00,-735.00,13836.33,0.00
52437,0,4.00,1830.00,16048.25,0.00
52438,0,4.00,-385.00,19031.25,0.00
52439,0,5.00,-301.00,6825.60,0.00
52440,1,3.00,-622.00,29205.00,0.00
52441,0,6.00,-2143.00,13761.00,0.00
52442,0,6.00,774.00,11084.00,0.00
52443,0,6.00,-216.00,14061.33,0.00
52444,0,5.00,177.00,16563.00,0.00
52445,0,6.00,-401.00,9226.00,0.00
52446,0,4.00,-153.00,22413.75,0.00
52447,0,6.00,450.00,14625.00,1.00
52448,0,6.00,-116.00,13218.17,0.00
52449,0,4.00,1400.00,20986.50,0.00
52450,0,6.00,-282.00,13982.17,0.00
52451,0,5.00,-248.00,17146.60,0.00
52452,0,4.00,-602.00,19085.50,0.00
52453,0,5.00,176.00,17641.40,0.00
52454,1,5.00,628.00,15690.20,0.00
52455,0,4.00,251.00,17239.50,0.00
52456,0,3.00,844.00,28875.33,0.00
52457,1,5.00,-587.00,12794.20,0.00
52458,0,4.00,362.00,18020.50,0.00
52459,1,4.00,782.00,21225.00,0.00
52460,0,4.00,517.00,21465.50,0.00
52461,1,5.00,-216.00,8876.00,0.00
52462,0,6.00,255.00,12652.67,0.00
52463,1,5.00,-37.00,17364.80,0.00
52464,1,3.00,78.00,26837.00,0.00
52465,0,4.00,202.00,16324.75,0.00
52466,0,2.00,1272.00,31478.00,0.00
52467,0,4.00,944.00,20026.75,0.00
52468,0,8.00,295.00,11179.25,0.00
52469,0,5.00,-11.00,13849.00,0.00
52470,0,4.00,688.00,18289.25,0.00
52471,1,4.00,0.00,17157.50,0.00
52472,0,5.00,472.00,16459.40,0.00
52473,0,3.00,48.00,30976.00,1.00
52474,1,4.00,-188.00,19767.50,0.00
52475,0,3.00,1130.00,21239.33,0.00
52476,1,4.00,-75.00,11325.25,0.00
52477,0,4.00,-61.00,19720.00,1.00
52478,0,4.00,-523.00,17128.75,0.00
52479,0,3.00,3.00,16815.33,0.00
52480,0,2.00,-953.00,27895.50,0.00
52481,1,1.00,-252.00,51369.00,0.00
52482,0,1.00,-212.00,49514.00,0.00
52483,0,1.00,-326.00,53549.00,0.00
52484,0,1.00,-164.00,52167.00,0.00
52485,0,1.00,-164.00,53277.00,0.00
52486,0,2.00,224.00,28457.50,0.00
52487,0,2.00,122.00,27392.50,0.00
52488,0,2.00,-349.00,28004.50,1.00
52489,0,2.00,210.00,27222.50,0.00
52490,0,2.00,43.00,25183.50,0.00
52491,0,1.00,-268.00,56545.00,0.00
52492,0,3.00,774.00,23630.33,0.00
52493,0,2.00,699.00,27825.50,0.00
52494,0,3.00,-281.00,17175.67,0.00
52495,0,1.00,-97.00,57179.00,0.00
52496,0,2.00,272.00,25674.00,0.00
52497,0,1.00,-97.00,50197.00,0.00
52498,0,1.00,-300.00,53213.00,0.00
52499,0,2.00,224.00,28584.50,0.00
52500,0,1.00,-746.00,49812.00,0.00
52501,0,2.00,-121.00,24857.50,0.00
52502,1,1.00,-338.00,46483.00,0.00
52503,0,2.00,-318.00,24754.00,0.00
52504,0,2.00,-166.00,25493.50,0.00
52505,0,2.00,-186.00,25015.00,0.00
52506,0,2.00,-459.00,22084.00,0.00
52507,0,1.00,-282.00,46403.00,0.00
52508,0,1.00,-591.00,48573.00,0.00
52509,0,1.00,-593.00,43995.00,0.00
52510,1,1.00,-338.00,46053.00,0.00
52511,0,2.00,-169.00,23817.00,0.00
52512,0,2.00,-203.00,26131.00,0.00
52513,1,1.00,-1186.00,48271.00,0.00
52514,0,1.00,-396.00,45049.00,0.00
52515,0,2.00,-253.00,25258.50,0.00
52516,0,1.00,-345.00,51912.00,0.00
52517,0,1.00,-116.00,48374.00,0.00
52518,0,2.00,66.00,24721.00,0.00
52519,0,1.00,-167.00,47488.00,0.00
52520,0,1.00,-593.00,44970.00,0.00
52521,0,2.00,-180.00,24944.00,0.00
52522,0,1.00,-988.00,49782.00,0.00
52523,0,2.00,-582.00,22850.00,0.00
52524,0,2.00,-421.00,26219.00,0.00
52525,0,1.00,-234.00,48741.00,0.00
52526,0,2.00,-268.00,24771.50,0.00
52527,0,1.00,-345.00,52850.00,0.00
52528,0,1.00,-282.00,48999.00,0.00
52529,0,1.00,-1970.00,52317.00,0.00
52530,0,2.00,-255.00,24530.50,0.00
52531,0,2.00,715.00,24381.50,0.00
52532,1,1.00,-338.00,45101.00,0.00
52533,0,1.00,-338.00,51584.00,0.00
52534,0,1.00,-591.00,50774.00,0.00
52535,0,1.00,-234.00,46570.00,0.00
52536,0,1.00,-345.00,52971.00,0.00
52537,0,2.00,-255.00,25176.50,0.00
52538,0,1.00,-167.00,47026.00,0.00
52539,0,2.00,-221.00,25761.50,0.00
52540,0,1.00,-746.00,45550.00,0.00
52541,0,2.00,-268.00,27740.50,0.00
52542,0,1.00,-282.00,49564.00,0.00
52543,0,2.00,303.00,27596.50,0.00
52544,1,1.00,-234.00,43930.00,0.00
52545,0,2.00,90.00,21014.00,0.00
52546,0,2.00,806.00,29446.00,0.00
52547,0,1.00,-746.00,50957.00,0.00
52548,1,1.00,-338.00,44298.00,0.00
52549,0,1.00,-988.00,37362.00,0.00
52550,0,1.00,-116.00,49134.00,0.00
52551,0,1.00,-282.00,48259.00,0.00
52552,0,1.00,-234.00,58861.00,0.00
52553,0,1.00,-116.00,48800.00,0.00
52554,0,2.00,-221.00,24066.50,0.00
52555,0,1.00,519.00,51507.00,0.00
52556,0,2.00,-153.00,21232.00,0.00
52557,1,2.00,-2516.00,23406.50,0.00
52558,0,1.00,594.00,49443.00,0.00
52559,0,2.00,-482.00,24750.00,0.00
52560,1,2.00,4.00,25947.00,0.00
52561,0,1.00,-1045.00,51447.00,0.00
52562,0,2.00,-2019.00,25548.00,0.00
52563,0,2.00,-767.00,23750.00,0.00
52564,0,2.00,-2506.00,26213.50,0.00
52565,0,1.00,-450.00,50132.00,0.00
52566,0,1.00,-1045.00,51186.00,0.00
52567,0,2.00,4.00,25745.50,0.00
52568,0,2.00,-1337.00,23587.50,0.00
52569,0,2.00,-203.00,26137.50,0.00
52570,0,2.00,-1337.00,23211.00,0.00
52571,0,2.00,-493.00,26447.00,0.00
52572,0,2.00,-264.00,25253.50,0.00
52573,0,2.00,-1288.00,21919.50,0.00
52574,0,1.00,-4303.00,60919.00,0.00
52575,0,1.00,-2056.00,54738.00,0.00
52576,0,3.00,-679.00,20544.00,0.00
52577,0,4.00,-664.00,15114.25,0.00
52578,0,5.00,148.00,13506.80,0.00
52579,0,4.00,-986.00,22064.75,0.00
52580,0,3.00,-318.00,25971.67,0.00
52581,0,4.00,-240.00,21917.00,0.00
52582,0,6.00,-447.00,9092.67,0.00
52583,0,6.00,26.00,14770.17,0.00
52584,1,8.00,207.00,9334.25,0.00
52585,0,7.00,679.00,12366.43,0.00
52586,0,4.00,-401.00,19264.25,0.00
52587,0,4.00,20.00,16975.00,0.00
52588,0,6.00,-214.00,12972.50,0.00
52589,0,3.00,197.00,18770.67,0.00
52590,1,3.00,-408.00,27362.00,0.00
52591,0,5.00,461.00,15972.20,0.00
52592,0,3.00,399.00,27819.33,0.00
52593,1,3.00,-531.00,25560.00,0.00
52594,0,3.00,-1636.00,25162.33,0.00
52595,1,6.00,204.00,14047.00,0.00
52596,0,5.00,140.00,14185.60,0.00
52597,0,6.00,876.00,12793.00,0.00
52598,0,3.00,229.00,28818.33,1.00
52599,0,3.00,514.00,29685.33,0.00
52600,0,4.00,1333.00,13593.25,0.00
52601,0,5.00,533.00,16521.20,0.00
52602,0,3.00,407.00,19837.00,0.00
52603,0,5.00,309.00,14372.20,1.00
52604,0,2.00,894.00,36025.00,0.00
52605,0,4.00,629.00,20374.50,0.00
52606,0,3.00,392.00,23943.67,0.00
52607,0,5.00,336.00,15487.60,0.00
52608,0,4.00,244.00,18989.00,0.00
52609,0,4.00,341.00,22999.00,0.00
52610,0,2.00,346.00,23708.00,0.00
52611,0,4.00,528.00,19596.50,0.00
52612,0,5.00,1139.00,12190.00,0.00
52613,0,5.00,542.00,16159.60,0.00
52614,0,3.00,493.00,28105.00,0.00
52615,1,3.00,-11.00,25408.00,0.00
52616,0,4.00,1074.00,17430.75,0.00
52617,0,4.00,1029.00,19767.50,0.00
52618,1,3.00,1104.00,25105.33,0.00
52619,0,3.00,439.00,26864.33,0.00
52620,0,3.00,749.00,15169.33,0.00
52621,0,4.00,63.00,17521.25,0.00
52622,0,2.00,719.00,32994.50,0.00
52623,0,3.00,383.00,26984.00,0.00
52624,0,5.00,-68.00,17168.80,0.00
52625,0,2.00,733.00,35083.50,0.00
52626,0,7.00,1180.00,11750.57,0.00
52627,0,9.00,266.00,6663.11,0.00
52628,0,5.00,663.00,14305.80,0.00
52629,0,4.00,-1817.00,21638.25,0.00
52630,0,4.00,493.00,22415.25,0.00
52631,0,6.00,-32.00,13524.67,0.00
52632,0,5.00,139.00,16605.80,0.00
52633,0,5.00,111.00,15309.20,0.00
52634,1,7.00,110.00,11413.00,0.00
52635,0,5.00,333.00,14072.00,0.00
52636,1,4.00,115.00,15869.00,0.00
52637,0,7.00,164.00,8777.71,0.00
52638,0,2.00,186.00,30183.00,0.00
52639,0,4.00,66.00,17469.00,0.00
52640,0,3.00,-7.00,27077.67,0.00
52641,0,4.00,-16.00,19169.75,0.00
52642,0,8.00,-669.00,9499.75,0.00
52643,0,4.00,-408.00,17616.50,0.00
52644,0,5.00,344.00,15623.40,0.00
52645,0,4.00,389.00,21520.25,0.00
52646,0,5.00,-169.00,15190.20,0.00
52647,0,2.00,518.00,31901.00,0.00
52648,0,5.00,487.00,18498.40,0.00
52649,0,4.00,338.00,18205.75,0.00
52650,0,5.00,744.00,15138.80,0.00
52651,0,3.00,379.00,20771.67,0.00
52652,0,2.00,1053.00,35485.00,0.00
52653,1,3.00,48.00,10219.00,0.00
52654,0,6.00,-1181.00,14228.17,0.00
52655,0,6.00,487.00,12235.50,0.00
52656,0,5.00,-744.00,11191.40,0.00
52657,0,2.00,618.00,33304.00,0.00
52658,0,6.00,678.00,14760.00,0.00
52659,0,2.00,1180.00,36088.00,0.00
52660,0,4.00,-383.00,21084.00,0.00
52661,0,7.00,-165.00,12766.00,0.00
52662,0,3.00,324.00,27025.00,0.00
52663,0,6.00,379.00,10822.33,0.00
52664,0,6.00,306.00,12819.67,0.00
52665,0,3.00,55.00,20680.00,0.00
52666,0,5.00,-904.00,15992.20,0.00
52667,0,4.00,-262.00,15487.75,0.00
52668,0,5.00,366.00,14066.80,0.00
52669,0,3.00,841.00,12006.67,0.00
52670,0,3.00,423.00,20682.33,0.00
52671,0,2.00,1220.00,22350.50,0.00
52672,0,5.00,762.00,16666.40,0.00
52673,0,3.00,566.00,18382.67,0.00
52674,1,3.00,405.00,25604.33,0.00
52675,1,5.00,646.00,15642.40,0.00
52676,0,5.00,796.00,17002.00,0.00
52677,0,8.00,1307.00,9553.25,0.00
52678,0,5.00,725.00,14819.80,0.00
52679,1,7.00,271.00,13584.43,0.00
52680,1,6.00,352.00,11274.67,0.00
52681,0,4.00,1106.00,18277.00,0.00
52682,1,3.00,448.00,20995.00,0.00
52683,0,3.00,850.00,18475.00,0.00
52684,0,3.00,-540.00,24180.33,0.00
52685,0,3.00,418.00,22015.67,0.00
52686,0,5.00,295.00,14050.40,0.00
52687,0,3.00,488.00,19523.00,0.00
52688,0,5.00,449.00,14405.60,0.00
52689,0,2.00,1891.00,43177.50,0.00
52690,0,4.00,1084.00,21710.25,0.00
52691,0,4.00,537.00,16781.50,0.00
52692,0,4.00,-76.00,23639.00,0.00
52693,0,6.00,331.00,11555.00,0.00
52694,0,6.00,-255.00,13158.00,0.00
52695,0,5.00,2146.00,15182.20,0.00
52696,0,6.00,544.00,16032.67,0.00
52697,0,4.00,455.00,17742.00,0.00
52698,0,3.00,926.00,12269.33,0.00
52699,0,4.00,-103.00,18650.75,0.00
52700,0,4.00,385.00,18796.50,0.00
52701,0,4.00,456.00,20822.50,0.00
52702,1,4.00,215.00,9471.25,1.00
52703,0,4.00,1321.00,20225.50,0.00
52704,0,4.00,-335.00,20134.00,0.00
52705,0,6.00,0.00,14846.50,0.00
52706,0,5.00,556.00,15397.20,0.00
52707,0,3.00,127.00,20825.67,0.00
52708,1,3.00,335.00,23791.33,0.00
52709,0,3.00,-148.00,25220.67,0.00
52710,0,4.00,354.00,23349.75,0.00
52711,0,8.00,536.00,7890.13,0.00
52712,1,5.00,0.00,12522.20,0.00
52713,0,5.00,-258.00,13731.00,0.00
52714,0,4.00,-885.00,22492.50,0.00
52715,0,5.00,123.00,15419.80,0.00
52716,0,2.00,-163.00,40807.50,0.00
52717,0,4.00,66.00,14053.25,0.00
52718,0,5.00,108.00,14114.20,0.00
52719,0,3.00,-1522.00,28113.67,0.00
52720,1,7.00,410.00,12495.29,0.00
52721,0,4.00,81.00,14050.25,0.00
52722,0,5.00,434.00,13243.60,0.00
52723,0,6.00,622.00,14492.33,0.00
52724,0,2.00,954.00,45478.00,0.00
52725,0,3.00,459.00,20834.67,0.00
52726,0,2.00,126.00,42962.00,0.00
52727,0,5.00,-641.00,13119.40,0.00
52728,0,2.00,-730.00,43984.00,0.00
52729,0,3.00,-534.00,26896.33,0.00
52730,1,4.00,731.00,21930.75,0.00
52731,0,7.00,563.00,12540.29,0.00
52732,1,7.00,-97.00,11595.57,0.00
52733,0,2.00,-1007.00,42068.00,0.00
52734,0,2.00,90.00,38900.00,0.00
52735,0,5.00,10.00,14009.40,0.00
52736,0,5.00,641.00,14623.60,0.00
52737,0,2.00,791.00,41545.00,0.00
52738,0,3.00,569.00,19377.00,0.00
52739,0,4.00,771.00,18958.75,0.00
52740,0,3.00,-311.00,21888.00,0.00
52741,0,6.00,501.00,14593.33,1.00
52742,0,4.00,824.00,15005.25,0.00
52743,0,5.00,308.00,12523.20,0.00
52744,0,3.00,697.00,20570.67,0.00
52745,0,6.00,207.00,13989.33,1.00
52746,0,4.00,-482.00,20916.75,0.00
52747,0,5.00,141.00,9977.60,0.00
52748,0,5.00,227.00,15604.00,0.00
52749,0,7.00,40.00,12734.43,0.00
52750,0,3.00,-85.00,23321.00,0.00
52751,0,6.00,311.00,13178.50,0.00
52752,0,4.00,403.00,10128.25,0.00
52753,0,3.00,1027.00,20323.00,0.00
52754,0,2.00,194.00,33995.50,0.00
52755,0,5.00,159.00,10433.60,0.00
52756,0,5.00,71.00,8399.60,1.00
52757,0,4.00,1913.00,22852.00,0.00
52758,0,8.00,286.00,11248.00,0.00
52759,0,2.00,236.00,42926.00,0.00
52760,0,3.00,-91.00,17389.67,0.00
52761,0,4.00,-230.00,24070.00,0.00
52762,0,5.00,-202.00,17017.80,0.00
52763,0,3.00,377.00,13702.00,0.00
52764,0,2.00,-639.00,42621.00,0.00
52765,0,3.00,535.00,24226.33,0.00
52766,0,3.00,-645.00,14098.33,0.00
52767,0,2.00,-56.00,43130.00,0.00
52768,0,8.00,1205.00,10315.75,1.00
52769,0,4.00,214.00,22371.25,0.00
52770,0,5.00,95.00,12364.40,0.00
52771,0,4.00,432.00,19522.50,0.00
52772,0,4.00,468.00,16672.50,0.00
52773,0,4.00,1169.00,20010.25,0.00
52774,0,5.00,33.00,13689.40,0.00
52775,0,6.00,-523.00,13640.00,0.00
52776,0,4.00,-171.00,14641.50,0.00
52777,0,5.00,795.00,16819.40,0.00
52778,0,4.00,-205.00,24005.75,0.00
52779,0,5.00,-211.00,10573.80,0.00
52780,0,3.00,-179.00,30632.00,0.00
52781,0,4.00,244.00,16360.25,0.00
52782,0,4.00,-251.00,23288.75,0.00
52783,0,5.00,-50.00,18530.60,0.00
52784,0,5.00,2259.00,17296.40,0.00
52785,0,6.00,961.00,15705.83,0.00
52786,0,5.00,-182.00,16063.60,0.00
52787,0,4.00,-349.00,20482.50,0.00
52788,0,3.00,738.00,10205.67,0.00
52789,1,6.00,511.00,7974.50,0.00
52790,0,3.00,-224.00,29744.00,0.00
52791,0,4.00,29.00,21697.25,0.00
52792,0,4.00,29.00,20362.50,0.00
52793,0,3.00,-316.00,23150.33,0.00
52794,0,5.00,105.00,19624.40,0.00
52795,0,6.00,-146.00,13786.50,0.00
52796,0,4.00,-259.00,17907.00,0.00
52797,1,8.00,176.00,9954.50,0.00
52798,1,8.00,-22.00,10663.38,0.00
52799,0,8.00,-172.00,10114.63,0.00
52800,0,3.00,-93.00,17218.00,0.00
52801,0,6.00,204.00,14460.33,0.00
52802,0,6.00,76.00,16012.00,0.00
52803,0,4.00,-20.00,14440.75,0.00
52804,1,6.00,845.00,13546.17,0.00
52805,0,7.00,955.00,13894.86,0.00
52806,0,6.00,-108.00,11905.83,0.00
52807,0,7.00,715.00,13744.86,0.00
52808,0,8.00,-1384.00,10412.88,0.00
52809,0,6.00,130.00,7604.17,0.00
52810,0,5.00,500.00,17450.80,0.00
52811,1,7.00,-164.00,8011.86,0.00
52812,0,5.00,591.00,15665.00,0.00
52813,0,6.00,-505.00,10367.17,0.00
52814,0,5.00,-185.00,12937.60,0.00
52815,1,3.00,640.00,29606.00,0.00
52816,0,8.00,985.00,7029.38,0.00
52817,0,5.00,2.00,9639.80,0.00
52818,0,5.00,-238.00,17621.80,0.00
52819,1,6.00,404.00,11850.00,0.00
52820,0,5.00,514.00,15745.20,0.00
52821,0,3.00,409.00,25610.33,0.00
52822,0,4.00,166.00,18510.25,1.00
52823,0,2.00,190.00,37142.00,0.00
52824,0,2.00,464.00,38840.50,0.00
52825,0,4.00,439.00,18353.25,1.00
52826,1,6.00,396.00,15310.50,0.00
52827,0,4.00,452.00,23182.00,0.00
52828,0,4.00,1006.00,16454.75,0.00
52829,0,2.00,790.00,41174.50,0.00
52830,0,3.00,-1.00,23718.00,0.00
52831,0,2.00,1755.00,33987.50,0.00
52832,1,8.00,262.00,9265.75,0.00
52833,1,2.00,1408.00,45292.00,0.00
52834,0,5.00,977.00,9704.00,0.00
52835,0,5.00,594.00,15301.40,0.00
52836,0,5.00,484.00,15135.20,0.00
52837,0,5.00,354.00,11878.00,0.00
52838,1,3.00,-83.00,27281.00,0.00
52839,0,4.00,184.00,21160.50,0.00
52840,0,3.00,655.00,21031.33,0.00
52841,0,4.00,-717.00,18769.00,0.00
52842,0,3.00,314.00,22541.67,0.00
52843,0,4.00,238.00,19586.50,0.00
52844,0,6.00,-47.00,10246.00,0.00
52846,0,5.00,-197.00,11351.40,0.00
52847,0,4.00,2623.00,18687.50,0.00
52848,0,3.00,646.00,26889.33,0.00
52849,0,5.00,-21.00,16865.40,0.00
52850,0,5.00,434.00,15144.00,0.00
52851,0,4.00,2651.00,18193.50,0.00
52852,0,7.00,-26.00,12651.71,0.00
52853,0,3.00,0.00,26287.00,0.00
52854,0,4.00,0.00,13747.00,0.00
52855,0,5.00,0.00,15911.80,0.00
52856,0,4.00,0.00,15017.50,0.00
52857,0,3.00,0.00,22943.33,1.00
52858,0,3.00,57.00,25897.00,0.00
52859,0,6.00,0.00,14064.50,0.00
52860,0,5.00,0.00,16928.60,0.00
52861,0,4.00,0.00,13698.75,0.00
52862,0,2.00,572.00,30435.00,0.00
52863,0,4.00,0.00,21617.25,0.00
52864,1,4.00,0.00,14501.50,0.00
52865,0,5.00,127.00,17200.40,0.00
52866,0,5.00,524.00,14524.80,0.00
52867,0,4.00,125.00,19882.75,0.00
52868,0,5.00,0.00,16109.40,0.00
52869,0,2.00,0.00,32833.50,0.00
52870,0,3.00,386.00,20368.00,0.00
52871,0,4.00,-64.00,16092.50,0.00
52872,0,3.00,29.00,24979.00,0.00
52873,0,4.00,0.00,19141.50,0.00
52874,0,6.00,-102.00,10178.17,0.00
52875,0,5.00,-37.00,13181.00,0.00
52876,0,4.00,522.00,16472.25,0.00
52877,0,6.00,234.00,11308.33,0.00
52878,0,4.00,0.00,15973.75,0.00
52879,0,2.00,0.00,41836.00,0.00
52880,0,3.00,86.00,28573.00,0.00
52881,0,4.00,-170.00,18939.50,0.00
52882,1,3.00,1010.00,30020.33,0.00
52883,0,3.00,0.00,28227.67,0.00
52884,0,3.00,-184.00,17298.00,0.00
52885,0,3.00,-934.00,24881.00,0.00
52886,0,5.00,204.00,15231.60,0.00
52887,0,2.00,-162.00,43704.00,0.00
52888,0,4.00,-202.00,21956.00,0.00
52889,0,2.00,-172.00,36038.00,0.00
52890,0,2.00,204.00,40138.50,0.00
52891,0,5.00,652.00,13768.20,0.00
52892,0,6.00,668.00,13702.67,0.00
52893,0,3.00,538.00,24952.67,0.00
52894,0,5.00,823.00,15606.80,0.00
52895,0,3.00,15.00,26018.33,0.00
52896,0,4.00,118.00,19060.75,0.00
52897,0,4.00,-352.00,19776.00,0.00
52898,0,3.00,436.00,29504.67,0.00
52899,0,5.00,207.00,13638.20,0.00
52900,0,5.00,986.00,17316.00,0.00
52901,0,3.00,-158.00,15328.00,0.00
52902,0,5.00,-410.00,12921.00,0.00
52903,0,7.00,-102.00,14025.29,1.00
52904,0,2.00,223.00,39795.50,0.00
52905,0,5.00,11.00,17235.60,0.00
52906,0,3.00,5.00,18785.67,0.00
52907,0,4.00,-941.00,14476.50,0.00
52908,0,4.00,100.00,18228.25,0.00
52909,0,3.00,455.00,23707.00,0.00
52910,0,6.00,-603.00,16262.83,0.00
52911,0,4.00,103.00,13764.75,0.00
52912,0,2.00,2173.00,36175.00,0.00
52913,1,6.00,-229.00,13153.83,0.00
52914,0,3.00,384.00,24669.67,0.00
52915,0,4.00,893.00,19024.00,0.00
52916,0,3.00,957.00,22416.67,0.00
52917,0,2.00,-114.00,35042.00,0.00
52918,0,4.00,69.00,13688.25,0.00
52919,0,8.00,-89.00,8267.25,0.00
52920,0,4.00,924.00,13271.00,0.00
52921,0,1.00,6.00,55620.00,0.00
52922,0,2.00,-89.00,39547.50,0.00
52923,0,6.00,-190.00,13383.67,0.00
52924,0,2.00,1361.00,22510.50,0.00
52925,0,2.00,76.00,26507.50,0.00
52926,1,3.00,619.00,25016.33,0.00
52927,0,3.00,740.00,25622.33,1.00
52928,1,4.00,0.00,20529.75,0.00
52929,0,5.00,-848.00,14228.80,0.00
52930,0,8.00,780.00,7952.50,0.00
52931,0,3.00,-89.00,22819.33,0.00
52932,0,3.00,-250.00,19443.67,0.00
52933,0,7.00,0.00,9034.71,0.00
52934,0,4.00,116.00,15577.00,0.00
52935,0,6.00,547.00,9975.17,0.00
52936,0,4.00,345.00,19213.25,0.00
52937,0,5.00,1184.00,16815.20,0.00
52938,0,4.00,201.00,18593.75,0.00
52939,0,3.00,530.00,23684.00,0.00
52940,0,5.00,-342.00,16768.80,0.00
52941,0,6.00,452.00,15003.83,0.00
52942,0,2.00,265.00,35421.00,0.00
52943,0,3.00,1069.00,24099.67,0.00
52944,0,3.00,1020.00,24748.00,0.00
52945,0,6.00,572.00,13725.83,0.00
52946,0,4.00,1084.00,20554.00,0.00
52947,0,5.00,319.00,14978.20,0.00
52948,0,3.00,379.00,24164.67,0.00
52949,0,3.00,95.00,21408.33,0.00
52950,0,5.00,231.00,14851.00,0.00
52951,0,5.00,-404.00,16008.00,0.00
52952,0,3.00,295.00,15642.67,1.00
52953,0,2.00,1017.00,43414.00,0.00
52954,0,1.00,2261.00,84758.00,0.00
52955,0,2.00,836.00,43637.50,0.00
52956,0,4.00,968.00,17768.50,0.00
52957,0,2.00,880.00,43646.00,0.00
52958,0,2.00,123.00,29926.50,0.00
52959,0,3.00,143.00,18782.33,0.00
52960,0,3.00,303.00,28087.33,0.00
52961,0,4.00,1671.00,21707.25,0.00
52962,0,2.00,-449.00,44770.00,0.00
52963,0,3.00,355.00,17005.00,0.00
52964,0,2.00,507.00,39669.00,0.00
52965,0,6.00,1336.00,14969.17,0.00
52966,0,6.00,-536.00,14478.67,0.00
52967,0,3.00,1536.00,21986.00,0.00
52968,0,3.00,708.00,21036.67,0.00
52969,0,6.00,-398.00,12098.33,0.00
52970,0,5.00,664.00,13572.80,0.00
52971,0,6.00,-787.00,14569.17,0.00
52972,0,3.00,322.00,26735.67,0.00
52973,0,3.00,258.00,20526.00,0.00
52974,0,6.00,-174.00,12920.33,0.00
52975,0,3.00,-311.00,23701.00,0.00
52976,0,5.00,1275.00,18348.40,0.00
52977,0,3.00,311.00,16700.00,0.00
52978,0,3.00,196.00,20306.67,0.00
52979,0,6.00,-308.00,8786.00,0.00
52980,0,5.00,167.00,15630.80,0.00
52981,0,2.00,30.00,25028.00,0.00
52982,1,5.00,203.00,14931.00,0.00
52983,0,5.00,449.00,19379.40,0.00
52984,0,3.00,196.00,30807.33,0.00
52985,0,1.00,159.00,47559.00,0.00
52986,0,4.00,-329.00,18096.75,0.00
52987,0,4.00,1913.00,21661.50,0.00
52988,1,3.00,-188.00,29440.33,0.00
52989,0,2.00,-305.00,37172.50,0.00
52990,0,2.00,1091.00,30304.00,1.00
52991,0,3.00,242.00,19618.33,0.00
52992,0,3.00,-466.00,17201.67,0.00
52993,0,2.00,652.00,42048.50,0.00
52994,0,3.00,-144.00,28946.67,0.00
52995,0,2.00,247.00,32773.50,0.00
52996,0,4.00,-173.00,19496.25,0.00
52997,0,4.00,-415.00,20820.25,0.00
52998,0,4.00,407.00,23727.25,1.00
52999,0,5.00,691.00,15530.60,0.00
53000,0,5.00,720.00,18988.80,0.00
53001,0,4.00,-477.00,18490.25,0.00
53002,0,3.00,-336.00,22329.67,0.00
53003,0,4.00,77.00,17693.25,0.00
53004,0,5.00,-158.00,14511.00,0.00
53005,0,3.00,-804.00,20329.33,0.00
53006,0,3.00,-804.00,20073.00,0.00
53007,0,4.00,492.00,17608.25,0.00
53008,0,5.00,-288.00,18279.60,0.00
53009,0,6.00,306.00,11592.17,0.00
