IsBadBuy,VehicleAge,VehOdo,MMRAcquisitionAuctionAveragePrice,IsGermanVeh
0,1,39258,11619,0
0,1,36540,11619,0
0,1,51453,7949,0
0,1,52989,7949,0
0,1,51444,7949,0
0,1,51546,7949,0
0,1,51124,7949,0
0,1,51230,7949,0
0,1,54812,7949,0
0,1,53898,7949,0
0,1,49442,9745,0
0,1,51701,7949,0
0,1,53393,7949,0
0,1,48627,7949,0
0,1,46377,7949,0
0,1,54184,7257,0
0,1,53215,9635,0
0,1,49979,7949,0
0,1,53224,9635,0
0,1,48490,7257,0
0,1,52308,8196,0
0,1,47953,7257,0
0,1,47758,8196,0
0,1,48411,9745,0
0,1,54667,7949,0
0,1,53982,7949,0
0,1,49501,7949,0
0,1,50591,7949,0
0,1,54199,7949,0
0,1,47165,7257,0
0,1,45432,6196,0
0,1,52597,8505,0
0,1,50629,7949,0
0,1,50494,10639,0
0,1,48270,6726,0
0,1,49252,7257,0
0,1,49811,7949,0
0,1,49493,6726,0
0,1,48889,8196,0
0,1,47810,8196,0
0,1,50425,7949,0
0,1,48389,7949,0
0,1,50076,7949,0
0,1,54774,7949,0
0,1,49240,8196,0
0,1,49523,8196,0
0,1,48826,7949,0
1,1,57057,7960,0
1,1,45466,7960,0
0,1,47277,7245,0
0,1,50982,8194,0
1,1,49281,7960,0
0,1,50835,7960,0
0,1,48271,8194,0
0,1,48698,8194,0
0,1,58041,7245,0
0,1,48638,7960,0
1,1,51121,8560,0
0,1,55907,7245,0
0,1,47864,7245,0
0,1,50233,7960,0
0,1,48936,8194,0
0,1,50013,7245,0
1,1,51341,8560,0
0,1,47588,8194,0
1,1,47090,7245,0
0,1,55322,7245,0
0,1,50761,7960,0
0,1,51003,7960,0
0,1,47464,7245,0
0,1,55802,8560,0
0,1,56412,7245,0
0,1,52541,7245,0
0,1,48536,7245,0
0,1,45495,8560,0
0,1,46091,7245,0
0,1,48491,8194,0
1,1,54767,7960,0
0,1,48759,8194,0
0,1,47597,8194,0
0,1,42692,8194,0
0,1,52914,7960,0
0,1,51348,8194,0
0,1,52666,7960,0
0,1,56191,8194,0
0,1,51024,7960,0
0,1,56736,7960,0
0,1,52345,7960,0
0,1,47077,7245,0
1,1,53734,7960,0
0,1,48663,6733,0
0,1,47832,6733,0
0,1,47602,6733,0
0,1,51654,6733,0
0,1,48153,7960,0
1,1,46252,7960,0
0,1,48247,7245,0
0,1,49027,7245,0
0,1,48556,7245,0
0,1,46831,7245,0
0,1,49030,7245,0
1,1,46502,7960,0
0,1,47699,6733,0
1,1,47413,7960,0
0,1,54014,8560,0
0,1,46501,7245,0
0,1,50110,7245,0
0,1,48820,7245,0
0,1,51139,8560,0
0,1,48538,7245,0
1,1,47897,7960,0
1,1,50051,8194,0
0,1,54520,8560,0
0,1,55717,6733,0
0,1,51563,8560,0
0,1,47906,6733,0
0,1,52726,8252,0
0,1,53247,8252,0
0,1,51766,8560,0
0,1,49413,6733,0
0,1,45282,6733,0
0,1,47201,6733,0
0,1,45116,6733,0
0,1,47495,6733,0
0,1,48134,6733,0
0,1,48202,6733,0
0,1,43866,7245,0
0,1,47938,8194,0
0,1,43660,7960,0
0,1,48885,7245,0
0,1,42630,7960,0
0,1,56087,8252,0
0,1,44737,8194,0
0,1,49800,8252,0
0,1,51515,6733,0
0,1,47740,8194,0
0,1,45998,8194,0
0,1,48614,8560,0
0,1,44140,7245,0
0,1,45250,7245,0
0,1,49129,8252,0
0,1,45159,7245,0
0,1,50004,8194,0
0,1,45273,7245,0
0,1,45191,7960,0
0,1,56685,8194,0
0,1,46781,8194,0
0,1,47865,6733,0
0,1,47218,7245,0
0,1,45286,7245,0
0,1,44654,8194,0
0,1,46872,7960,0
0,1,50685,8560,0
0,1,47522,7960,0
0,1,50633,8252,0
0,1,46889,7245,0
0,1,46738,8194,0
0,1,40540,7960,0
0,1,49951,7960,0
0,1,51780,7960,0
0,1,51636,8560,0
0,1,49943,7960,0
0,1,46813,7245,0
0,1,53695,6733,0
0,1,49122,6733,0
0,1,48240,6733,0
0,1,44697,7245,0
1,1,45712,7245,0
0,1,50738,8252,0
0,1,51589,8194,0
0,1,44720,7960,0
0,1,47594,8194,0
0,1,49906,8252,0
0,1,47178,8194,0
0,1,51333,6733,0
0,1,46907,7960,0
0,1,44992,8194,0
0,1,46045,7245,0
0,1,47784,6733,0
0,1,45105,7245,0
0,1,49209,7960,0
0,1,44246,7245,0
0,1,47643,6733,0
0,1,45340,8194,0
0,1,47939,7245,0
0,1,48111,7245,0
0,1,48765,7245,0
0,1,44537,8194,0
0,1,48341,6733,0
0,1,48267,6733,0
0,1,49105,8252,0
0,1,45203,7960,0
0,1,54796,8560,0
0,1,50125,7960,0
0,1,46610,6733,0
0,1,45855,7245,0
0,1,45591,8194,0
0,1,48489,7960,0
0,1,48560,7245,0
0,1,48963,7960,0
0,1,46925,7960,0
0,1,45404,7245,0
0,1,46164,6733,0
0,1,48827,6733,0
0,1,49211,7245,0
1,1,48761,7245,0
0,1,46273,7245,0
0,1,45200,7960,0
0,1,49211,7245,0
0,1,48544,7245,0
0,1,46146,8194,0
0,1,47878,7960,0
0,1,45959,7245,0
0,1,45824,7245,0
0,1,47077,7245,0
0,1,45692,6733,0
0,1,46361,7960,0
0,1,45715,7245,0
0,1,50940,6733,0
0,1,46101,6733,0
0,1,49128,8252,0
0,1,48263,7960,0
0,1,48289,7960,0
0,1,45253,6733,0
0,1,45854,8168,0
0,1,42741,8258,0
0,1,43958,7302,0
0,1,44596,8168,0
0,1,44353,8258,0
0,1,48888,7302,0
0,1,46464,7302,0
0,1,44510,7302,0
0,1,43591,8168,0
0,1,45428,8258,0
0,1,44711,8258,0
0,1,42922,8168,0
0,1,47107,7367,0
0,1,44677,7367,0
0,1,48760,7367,0
0,1,46559,7367,0
0,1,47858,7367,0
0,1,53451,8339,0
0,1,47443,7367,0
0,1,44669,7367,0
0,1,49378,8339,0
0,1,44915,7367,0
0,1,45185,8208,0
0,1,44869,7367,0
0,1,50198,7367,0
0,1,46644,7367,0
0,1,46841,8208,0
0,1,44923,7367,0
0,1,46613,7367,0
0,1,52712,7367,0
0,1,53686,10254,0
0,1,48040,8663,0
0,1,50335,8208,0
0,1,45970,6863,0
0,1,49125,8208,0
0,1,56856,10254,0
0,1,55496,8208,0
0,1,43410,7541,0
0,1,51057,7541,0
0,1,40638,7541,0
0,1,45415,8504,0
0,1,41468,8504,0
0,1,40437,7541,0
0,1,41346,8504,0
0,1,42984,8504,0
0,1,42235,8504,0
0,1,44003,7541,0
0,1,43842,8504,0
0,1,43407,7541,0
0,1,42597,7541,0
0,1,49602,8347,0
0,1,45036,8504,0
0,1,43944,8504,0
0,1,46752,8504,0
0,1,42468,7541,0
0,1,41921,7541,0
0,1,46373,7541,0
0,1,44388,7541,0
0,1,42189,7541,0
0,1,42944,7541,0
0,1,46705,8347,0
0,1,42417,8504,0
0,1,40972,7541,0
0,1,44230,7541,0
0,1,40901,7541,0
0,1,44527,7541,0
0,1,41555,8504,0
0,1,40641,7541,0
0,1,44123,7541,0
0,1,44750,8504,0
0,1,43468,8504,0
0,1,44094,8504,0
0,1,41048,7541,0
0,1,41379,7541,0
0,1,47502,8504,0
0,2,51005,8113,0
1,1,44285,8504,0
0,1,41566,7541,0
0,1,52464,8347,0
0,1,42304,7541,0
0,1,42708,7541,0
0,1,40651,7541,0
0,1,41356,7541,0
0,1,41794,8504,0
1,1,41475,7541,0
0,1,42283,7541,0
0,1,44266,8504,0
0,1,40098,8504,0
0,1,38874,8504,0
0,1,45260,7010,0
0,1,42272,7541,0
0,1,42545,8504,0
0,1,41318,7541,0
0,1,45268,8504,0
0,1,42821,7541,0
0,1,43567,8504,0
0,1,51860,8502,0
0,1,54560,8381,0
0,1,50478,8513,0
0,1,51313,8502,0
0,1,50066,7139,0
1,1,40096,7582,0
0,1,47586,7139,0
0,1,49830,7139,0
0,1,55713,7069,0
0,1,45621,7139,0
1,1,40915,7582,0
0,1,45713,7139,0
0,1,46600,7139,0
1,1,41227,7582,0
0,1,43943,7139,0
1,1,40936,7582,0
0,1,44777,7139,0
0,1,41422,7582,0
1,1,40100,7582,0
0,1,56512,8381,0
0,1,49958,7139,0
0,1,44944,7139,0
0,1,50365,7139,0
0,1,56312,9984,0
0,1,55594,9984,0
0,1,55926,9984,0
0,1,51803,9255,0
0,1,46305,7139,0
0,1,51171,8502,0
0,1,51532,8502,0
0,1,46190,7139,0
0,1,55514,9984,0
0,1,56405,8596,0
0,1,56540,9984,0
0,1,56042,9984,0
0,1,57832,9984,0
0,1,55417,9984,0
0,1,52031,8571,0
0,1,56256,9961,0
0,1,47376,8560,0
0,1,51712,8980,0
0,1,46511,8642,0
0,1,49045,8642,0
0,1,46758,8642,0
0,1,47753,8619,0
0,1,45596,7776,0
0,1,45827,8619,0
0,1,51457,8619,0
0,1,45651,8619,0
0,1,47422,8619,0
0,1,45847,7776,0
0,1,45610,8619,0
0,1,45360,7776,0
0,1,47380,7776,0
0,1,46350,8619,0
0,1,48462,8619,0
0,1,48310,8642,0
0,1,51221,8642,0
0,1,46166,8642,0
0,1,50926,8619,0
0,1,43728,7776,0
0,1,43089,7776,0
0,1,49720,8642,0
0,1,43546,7776,0
0,1,46522,8642,0
0,1,44973,7776,0
0,1,44405,7776,0
0,1,51308,8642,0
0,1,48961,8619,0
0,1,45721,8642,0
0,1,47789,8642,0
0,1,45673,7776,0
0,1,46915,7776,0
0,1,45111,7776,0
0,1,49336,8642,0
0,1,45620,8619,0
0,1,46160,8642,0
0,1,50190,8642,0
0,1,42519,7776,0
0,1,48702,8642,0
0,1,51879,8619,0
0,1,44756,7776,0
1,1,46755,7258,0
0,1,46969,8619,0
0,1,49649,8642,0
0,1,45370,8619,0
0,1,49108,7776,0
0,1,47203,8619,0
0,1,53241,7776,0
0,1,47583,7383,0
0,1,51867,7383,0
0,1,50329,7383,0
0,1,50305,7383,0
0,1,47160,7383,0
0,1,47901,7383,0
0,1,50105,7383,0
0,1,48143,7383,0
0,1,45963,7383,0
0,1,49115,7383,0
0,1,49127,7383,0
0,1,49928,7406,0
0,1,49669,7406,0
0,1,54361,8818,0
0,1,48967,7406,0
0,1,51179,8818,0
0,1,51743,7445,0
0,1,49361,7445,0
0,1,47704,7445,0
0,1,50609,7445,0
0,1,47320,7445,0
0,1,45773,7445,0
0,1,49037,7445,0
0,1,48321,7445,0
0,1,46149,7445,0
0,1,53667,8745,0
0,1,52947,8864,0
0,1,52796,7445,0
0,1,52787,8864,0
0,1,53572,8864,0
0,1,53981,8864,0
0,1,52221,8745,0
0,1,50242,8864,0
0,1,50453,7445,0
0,1,50187,8864,0
0,1,48240,8745,0
0,1,57537,8864,0
0,1,47930,7808,0
0,1,46287,7808,0
0,1,47976,7808,0
0,1,45474,7808,0
1,1,47136,7808,0
0,1,46571,7808,0
0,1,49034,7393,0
0,1,45923,7808,0
0,1,46144,7808,0
0,1,46456,7808,0
0,1,53237,8877,0
0,1,56916,8456,0
0,1,55097,8877,0
0,1,55158,8877,0
0,1,55617,7393,0
0,1,52958,8456,0
0,1,47752,7393,0
0,1,50757,8456,0
0,1,54799,8605,0
0,1,49433,7393,0
0,1,51576,7808,0
0,1,55997,8877,0
0,1,55391,8605,0
0,1,50112,8605,0
0,1,54134,8456,0
0,1,53416,8456,0
0,1,52723,8456,0
0,1,55304,8877,0
1,1,52405,8456,0
0,1,53828,8456,0
0,1,58395,8877,0
0,1,53392,8863,0
0,1,52020,7761,0
0,1,50801,7761,0
0,1,51090,7239,0
0,1,51021,7235,0
0,1,53133,7171,0
0,1,51166,8134,0
0,1,52350,6737,0
0,1,51485,6737,0
0,1,53035,7171,0
0,1,55710,8497,0
0,1,52130,8134,0
0,1,52786,8134,0
0,1,50535,7171,0
0,1,51535,8497,0
0,1,50859,7171,0
0,1,51830,7171,0
0,1,56352,8134,0
0,1,50526,7171,0
0,1,56336,7171,0
0,1,52616,7171,0
0,1,50558,8134,0
0,1,50831,7171,0
0,1,55610,8134,0
0,1,50899,7171,0
0,1,50318,7171,0
0,1,51147,7171,0
0,1,51040,7171,0
0,1,51474,7171,0
0,1,52886,7171,0
0,1,58847,8497,0
0,1,50902,7171,0
0,1,52560,7171,0
0,1,54253,8134,0
0,1,50598,7171,0
0,1,51522,7171,0
0,1,50044,7171,0
0,1,50260,7171,0
0,1,55110,8497,0
0,1,50639,7171,0
0,1,50834,7171,0
1,1,51629,8497,0
0,1,51690,7171,0
0,1,50676,7171,0
0,1,50561,7171,0
0,1,51435,7171,0
0,1,51739,7171,0
0,1,54215,7171,0
0,1,50642,7171,0
0,1,53807,8134,0
0,1,53760,7171,0
0,1,52477,7171,0
0,1,51489,7171,0
0,1,50672,6948,0
0,1,53537,8158,0
0,1,51661,8038,0
0,1,51970,6948,0
0,1,52023,6948,0
0,1,50082,8158,0
0,1,50990,8038,0
0,1,52595,6948,0
0,1,54843,8158,0
0,1,50659,8158,0
1,1,51681,6948,0
0,1,52553,6948,0
0,1,51767,7882,0
0,1,51026,6948,0
0,1,54023,7882,0
0,1,51784,8958,0
1,1,51004,6948,0
0,1,51727,8038,0
0,1,50562,6948,0
0,1,51570,8038,0
0,1,51926,6948,0
0,1,50864,8038,0
0,1,51650,6948,0
0,1,50733,6948,0
0,1,51195,8038,0
0,1,52730,6948,0
0,1,50210,6948,0
0,1,50248,8038,0
0,1,53932,8038,0
0,1,47405,6948,0
0,1,50886,6948,0
0,1,51289,7882,0
0,1,54527,8038,0
0,1,52487,6948,0
0,1,51685,6948,0
0,1,55628,8158,0
0,1,51184,7882,0
0,1,50132,6948,0
0,1,52934,7882,0
0,1,50351,8038,0
0,1,51667,8038,0
0,1,50889,6948,0
0,1,51093,6948,0
0,1,50944,8038,0
0,1,52134,8038,0
0,1,51285,8038,0
0,1,56271,8038,0
0,1,51514,6948,0
0,1,50967,6948,0
0,1,52046,6948,0
0,1,50444,8038,0
0,1,50813,8038,0
0,1,50565,8038,0
0,1,55102,8038,0
0,1,52931,6948,0
0,1,51203,6948,0
0,1,50903,8038,0
0,1,53230,8038,0
0,1,50599,6948,0
0,1,49816,6948,0
0,1,55033,8038,0
0,1,51044,8038,0
0,1,50892,8158,0
0,1,55557,8038,0
0,1,50268,6948,0
0,1,52313,6948,0
0,1,52864,8038,0
0,1,50735,8038,0
0,1,51734,8038,0
0,1,50961,8158,0
0,1,51274,6948,0
0,1,53581,8038,0
0,1,46705,6626,0
0,1,52708,8044,0
0,1,50791,6955,0
0,1,52272,6955,0
0,1,51581,8133,0
0,1,51764,8044,0
0,1,54619,6955,0
0,1,45973,6955,0
0,1,45947,6626,0
1,1,46106,6955,0
0,1,48407,6626,0
1,1,46531,6955,0
0,1,51900,6955,0
0,1,47795,6626,0
0,1,50253,8133,0
0,1,46452,6626,0
0,1,50359,6626,0
0,1,48127,6955,0
0,1,48080,6955,0
0,1,47230,4856,0
0,1,53727,8133,0
0,1,51703,8044,0
0,1,57165,7927,0
0,1,51312,6955,0
0,1,51847,6798,0
0,1,51162,7785,0
0,1,46802,6780,0
0,1,50153,6549,0
0,1,50179,6549,0
0,1,48854,6549,0
0,1,47767,6496,0
0,1,48583,7850,0
0,1,50930,7945,0
0,1,48020,6496,0
0,1,48341,6811,0
0,1,53197,7850,0
0,1,46107,7873,0
0,1,46052,6496,0
0,1,48350,6496,0
0,1,50335,7850,0
0,1,49261,6811,0
0,1,49120,6820,0
0,1,47151,7955,0
0,1,49156,6491,0
0,1,47980,7955,0
0,1,50465,7859,0
0,1,49272,7955,0
0,1,48669,7859,0
0,1,45744,7859,0
0,1,47225,6491,0
0,1,45825,6820,0
0,1,46938,6491,0
0,1,47210,7955,0
0,1,50195,7760,0
0,1,47840,7859,0
0,1,47016,6820,0
0,1,51108,7859,0
0,1,45781,7859,0
0,1,55110,7760,0
0,1,46342,6491,0
0,1,45801,6820,0
0,1,47289,7859,0
0,1,46446,7955,0
0,1,48135,6491,0
0,1,47421,7859,0
0,1,48782,6820,0
0,1,46347,6820,0
0,1,45564,6820,0
0,1,48408,7859,0
0,1,46165,7859,0
0,1,46857,7955,0
0,1,48904,7859,0
0,1,48815,7859,0
0,1,45774,6820,0
0,1,51056,6820,0
0,1,45668,7955,0
0,1,48569,7859,0
0,1,46181,6820,0
0,1,45416,6820,0
0,1,45625,7955,0
0,1,47097,6820,0
0,1,46020,7859,0
0,1,47721,6820,0
0,1,45205,6820,0
0,1,45968,6820,0
0,1,45857,6820,0
0,1,47244,6820,0
0,1,47043,6820,0
0,1,47468,6491,0
0,1,50171,7955,0
0,1,46982,6491,0
0,1,51013,7955,0
0,1,45799,6820,0
0,1,49698,6820,0
0,1,46082,7859,0
0,1,46285,6820,0
0,1,45633,7859,0
0,1,45573,6491,0
0,1,47548,6820,0
0,1,45683,6491,0
0,1,47339,7859,0
0,1,45585,6820,0
0,1,46739,7859,0
0,1,46827,7859,0
0,1,49373,7859,0
0,1,46387,7859,0
0,1,45205,6491,0
0,1,46802,7955,0
0,1,48247,6820,0
0,1,44507,7859,0
0,1,47837,7955,0
0,1,47063,7760,0
0,1,47714,7955,0
0,1,49216,7760,0
0,1,48491,7955,0
0,1,47765,8652,0
0,1,46845,6491,0
0,1,45868,6820,0
0,1,47982,7955,0
0,1,47060,7859,0
0,1,46241,7955,0
0,1,47677,7955,0
0,1,48327,7859,0
0,1,46680,6820,0
0,1,46917,6491,0
0,1,49428,7760,0
0,1,50601,7955,0
0,1,48489,7955,0
0,1,49625,6820,0
0,1,46845,6820,0
0,1,46431,6820,0
0,1,48100,6491,0
0,1,48997,6820,0
0,1,45386,6820,0
0,1,46298,6820,0
0,1,46875,7955,0
0,1,47408,7760,0
0,1,46857,6820,0
0,1,52178,7955,0
0,1,50395,7955,0
0,1,45832,6491,0
0,1,47867,7859,0
0,1,45871,7859,0
0,1,49648,8652,0
0,1,47869,7955,0
0,1,53991,7697,0
0,1,52169,6350,0
0,2,52455,7048,0
1,2,52808,6511,0
0,2,48901,6511,0
0,2,51717,7048,0
0,2,50284,7048,0
0,2,50278,7048,0
0,2,52773,7048,0
0,2,53588,7048,0
0,2,52156,7048,0
0,2,51371,7048,0
0,2,50657,7746,0
0,2,51091,7048,0
0,2,50601,6511,0
0,2,49798,6511,0
0,2,54576,6511,0
0,2,50346,7048,0
0,2,51600,7048,0
0,2,50309,7048,0
0,2,52116,7746,0
0,2,53384,7048,0
0,2,48404,7746,0
0,2,52492,7048,0
0,2,52295,7048,0
0,2,52131,7048,0
0,2,51538,7048,0
0,2,51043,7048,0
1,2,50334,6511,0
0,2,54133,7746,0
0,2,50498,7746,0
0,2,53741,7048,0
0,2,51340,7048,0
0,2,51776,7048,0
0,2,52673,6511,0
1,2,46467,6511,0
0,2,51231,7048,0
0,2,52270,7048,0
0,2,52064,7048,0
0,2,50829,7746,0
0,2,52391,7048,0
0,2,52057,7048,0
0,2,51968,7048,0
1,2,55584,7621,0
0,2,52809,7048,0
0,2,51177,7048,0
0,2,53985,7048,0
0,2,55426,7048,0
0,2,51875,7048,0
0,2,53034,7048,0
0,2,54459,7048,0
0,2,51612,7048,0
0,2,50332,6511,0
0,2,55156,7621,0
0,2,51865,7048,0
0,2,52332,7048,0
0,2,51439,7048,0
0,2,51116,7048,0
0,2,51100,7048,0
0,2,52201,7048,0
0,2,51515,7746,0
1,2,50732,6511,0
0,2,53482,7048,0
0,2,50820,7048,0
0,2,50103,6511,0
0,2,51077,7199,0
0,2,49742,7199,0
0,2,51039,7199,0
0,2,52817,7957,0
0,2,47933,7199,0
0,2,51664,7199,0
0,2,51413,7293,0
0,2,50678,6744,0
0,2,54279,7293,0
1,2,50477,7293,0
0,2,51461,7293,0
1,2,49323,7293,0
0,2,51640,7293,0
1,2,49139,7293,0
0,2,55244,7293,0
0,2,51767,7293,0
0,2,52549,7293,0
0,2,53340,7293,0
0,2,51522,7293,0
0,2,51894,7293,0
0,2,53355,7293,0
0,2,50084,7293,0
1,2,50733,7293,0
0,2,50248,7293,0
0,2,51235,7293,0
0,2,54506,7293,0
0,2,52444,7293,0
0,2,57652,7293,0
0,2,51620,7293,0
0,2,53944,7293,0
0,2,53207,7293,0
0,2,52783,6744,0
0,2,51032,7293,0
0,2,54676,7293,0
0,2,50452,7293,0
0,2,51778,7293,0
0,2,52834,7293,0
0,2,53962,7293,0
0,2,53680,7293,0
0,2,58805,7293,0
0,2,53598,7293,0
0,2,53171,7293,0
1,2,54346,7293,0
0,2,53310,7293,0
0,2,51868,7293,0
0,2,51484,7293,0
0,2,54616,7293,0
0,2,51889,7293,0
0,2,50186,6744,0
0,2,53058,7293,0
0,2,51217,7293,0
0,2,51933,7314,0
0,2,54486,7314,0
0,2,51340,7314,0
0,2,51794,7314,0
0,2,55274,8197,0
0,2,50038,7314,0
0,2,53503,7314,0
0,2,53184,7314,0
0,2,51638,7314,0
0,2,53311,7314,0
0,2,53601,7314,0
0,2,50126,7314,0
0,2,52968,8197,0
0,2,54269,7314,0
0,2,52679,7314,0
0,2,52771,7314,0
0,2,50498,7314,0
0,2,51578,7314,0
0,2,47938,7314,0
0,2,52015,7314,0
0,2,51930,7314,0
0,2,51254,7314,0
0,2,50140,7314,0
0,2,50604,7314,0
0,2,52535,7314,0
0,2,51525,7314,0
0,2,54546,7314,0
0,2,50337,8050,0
0,2,51219,7314,0
0,2,52123,7314,0
0,2,51034,7314,0
0,2,52862,7314,0
0,2,52268,7314,0
0,2,53488,7314,0
0,2,51107,7314,0
0,2,51094,7314,0
0,2,50396,7314,0
0,2,50524,7314,0
0,2,51779,7465,0
0,2,50070,6957,0
0,2,52998,6957,0
0,2,50112,7465,0
0,2,51749,7465,0
0,2,52380,8359,0
0,2,53124,7465,0
0,2,50027,6957,0
0,2,50567,7465,0
0,2,52732,7465,0
0,2,52203,7465,0
0,2,53113,8359,0
0,2,50482,6957,0
0,2,53190,8359,0
0,2,50903,7465,0
0,2,53703,6957,0
0,2,50553,7465,0
0,2,52891,6957,0
0,2,51293,6957,0
0,2,51106,7465,0
0,2,50419,7465,0
0,2,51145,8170,0
0,2,51827,6957,0
0,2,53814,7465,0
0,2,52406,7465,0
0,2,51596,7465,0
0,2,51016,7465,0
0,2,52655,6957,0
0,2,60616,8359,0
0,2,51226,7465,0
0,2,51616,7465,0
0,2,52089,7465,0
0,2,51837,8359,0
0,2,50116,7465,0
0,2,50440,7465,0
0,2,50060,8359,0
0,2,50758,7465,0
0,2,53001,8170,0
0,2,50079,6957,0
0,2,50523,6957,0
0,2,50248,6957,0
0,2,54495,7465,0
0,2,54608,8261,0
1,2,50129,7465,0
0,2,58976,7631,0
0,2,50985,7533,0
0,2,52484,8476,0
0,2,50167,7533,0
0,2,52221,8476,0
0,2,52081,8417,0
0,2,51991,7533,0
0,2,50608,7533,0
0,2,51589,7533,0
0,2,52160,8476,0
0,2,54328,7533,0
0,2,51244,8476,0
0,2,50750,7533,0
0,2,50581,8476,0
0,2,51908,8476,0
0,2,53484,8476,0
0,2,50269,7533,0
1,2,51270,7533,0
0,2,51818,7533,0
0,2,50902,8417,0
0,2,51032,7533,0
0,2,50674,7533,0
0,2,50826,8417,0
0,2,50528,7533,0
0,2,51477,7533,0
0,2,50470,7533,0
0,2,52249,7533,0
0,2,53684,8476,0
0,2,54168,8417,0
0,2,50698,7533,0
0,2,51264,8476,0
0,2,51237,8476,0
0,2,50131,7533,0
0,2,58203,7533,0
0,2,51634,7533,0
0,2,51561,8417,0
0,2,56201,8476,0
0,2,55662,7533,0
0,2,51982,7533,0
0,2,51453,7533,0
0,2,52800,8417,0
0,2,50696,8476,0
1,2,51219,8417,0
0,2,51215,7533,0
1,2,51586,7533,0
0,2,53126,8476,0
0,2,50854,8476,0
0,2,50442,7533,0
0,2,50345,7533,0
1,2,50104,7533,0
1,2,54671,7533,0
0,2,49614,8476,0
0,2,51697,7533,0
0,2,50197,8417,0
1,2,57548,8417,0
0,2,50378,7533,0
0,2,52864,8417,0
0,2,50074,8476,0
0,2,50673,8417,0
1,2,50988,7533,0
0,2,50487,8476,0
0,2,50921,8417,0
0,2,52722,8476,0
0,2,51953,8476,0
0,2,53883,7533,0
0,2,50850,8476,0
0,2,50322,7533,0
0,2,51260,7533,0
0,2,51920,7533,0
0,2,50356,7533,0
0,2,50919,8417,0
0,2,52517,8476,0
0,2,50077,7533,0
0,2,52675,7533,0
0,2,50588,8476,0
0,2,55545,8476,0
0,5,80577,8548,0
0,4,66907,6636,0
0,6,91344,9410,0
0,3,92173,7380,0
0,6,88506,5005,0
0,5,85175,6019,0
0,5,41645,4119,0
0,4,52674,4661,0
0,4,80607,5337,0
0,3,87794,6917,0
0,3,74098,7456,0
0,4,65003,6262,0
0,2,62195,7446,0
0,1,89336,8987,0
0,2,86261,7883,0
0,2,64716,0,0
1,5,72693,0,0
0,4,77220,7457,0
1,7,69767,2919,0
0,3,76695,6311,0
0,6,59749,5612,0
1,6,69428,4611,0
0,3,75817,8910,0
0,3,73353,6858,0
0,8,78825,1829,0
0,4,75700,5215,0
0,8,80702,2942,0
1,5,75365,8208,0
0,7,80941,2961,0
0,3,86955,5958,0
1,5,67255,3042,0
0,5,71912,4597,0
0,2,75753,8186,0
0,2,55735,7644,0
1,8,76192,1709,0
0,4,68408,4905,0
0,3,89334,5958,0
0,4,87143,3646,0
0,5,72724,9261,0
0,5,66146,1842,0
1,8,91848,2142,0
0,6,76477,3365,0
0,8,78021,2388,0
1,4,75247,3816,0
0,3,74322,6094,0
1,2,84551,6312,0
0,2,71183,7513,0
0,5,84927,4206,0
1,3,70124,6867,0
0,5,57958,5431,0
0,5,87306,6272,0
0,6,87283,2842,0
0,4,84911,4624,0
0,5,92016,6805,0
0,6,67925,5373,0
0,3,70274,12657,0
0,3,76778,5651,0
0,3,51670,5427,0
0,8,77967,1766,0
0,3,76808,5472,0
0,3,68457,6408,0
0,3,53205,6408,0
0,3,61970,6408,0
0,3,82132,7524,0
0,4,59199,6938,0
1,8,95805,2341,0
0,5,55079,5431,0
1,4,82421,6483,0
0,7,56003,2748,0
0,5,72931,4537,0
0,3,62858,6408,0
0,5,56183,4404,0
0,3,54451,5472,0
0,3,69400,5542,0
0,2,62219,7513,0
0,5,44427,3496,0
0,2,22813,5063,0
0,4,69398,6229,0
0,4,68686,4270,0
0,3,68565,6408,0
1,3,71138,5472,0
0,6,60983,2805,0
0,7,53747,2573,0
0,5,53791,4537,0
0,5,43445,4537,0
1,4,48613,5488,0
0,4,53993,5488,0
0,3,52626,6408,0
0,3,78500,5472,0
0,2,69799,6325,0
0,3,57563,6408,0
0,3,71341,6408,0
0,4,54866,4918,0
0,3,86239,5472,0
0,4,50505,4270,0
0,3,56876,6094,0
0,3,57388,6408,0
0,7,66570,2582,0
0,7,76401,3133,0
0,4,42832,4624,0
0,6,64538,3812,0
0,4,80103,5508,0
0,3,75358,9484,0
0,6,51343,2443,0
0,4,57274,4883,0
0,3,70601,9484,0
0,3,75781,8156,0
0,7,82946,4053,0
1,5,65780,3751,0
1,3,54545,10998,0
0,5,85535,5431,0
0,2,77791,9210,0
0,4,61236,6947,0
0,3,72535,6996,0
0,2,73404,9548,0
0,4,74753,5946,0
0,3,84692,6867,0
0,2,84599,7513,0
1,6,87901,3259,0
0,4,46288,6483,0
1,5,67722,3518,0
0,5,68892,2814,0
0,4,65844,4862,0
0,7,92759,4845,0
0,3,73003,6094,0
0,4,72551,7863,0
0,6,95468,2577,0
0,3,65386,8671,0
0,4,79600,4939,0
0,3,67078,9484,0
0,6,51904,2264,0
1,6,72948,7573,0
0,8,74642,1659,0
0,8,72820,1788,0
0,3,40393,4066,0
0,6,53072,3862,0
0,7,81284,2576,0
0,4,72763,9353,0
0,4,75238,5831,0
0,3,63416,4832,0
0,3,63233,4934,0
